overlap	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	1	1	1	6.5
42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.5	0.5	0.5	3.1	3.1
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.2	1.3	1.3	7.4
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.8	0.8	0.8	4.1
45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.4	2	2
46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.8	0.8	4.6
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.4	0.4	0.4	2.4
48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	1	1
49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.4	0.4	2.6
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.2	1.1	1.1
51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.5	0.5
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.2	1.2
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.4	0.4
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.2
55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.5
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.3
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2
